trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters,fuel_cost_uah,batches_used,gross_profit_uah,gross_margin_pct
TRP-04613,2024-09-04,2024-09-05,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.56,89.8,0.9,14966.952,105.7,6268.01,FB-015,8698.942,58.1
TRP-04614,2024-09-04,2024-09-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-09,Василь Кравець,0.13,21.4,89.2,0.1,25669.728,212.8,12619.04,FB-015,13050.687999999998,50.8
TRP-04615,2024-09-04,2024-09-05,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.42,93.4,1.2,8876.078,83.85,4972.3,FB-015,3903.7779999999993,44.0
TRP-04616,2024-09-04,2024-09-04,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,21.34,85.3,1.7,6931.6588,54.86,3253.2,FB-015,3678.4588000000003,53.1
TRP-04617,2024-09-04,2024-09-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.72,94.9,1.8,28597.7808,207.29,12292.3,FB-015,16305.480800000001,57.0
TRP-04618,2024-09-04,2024-09-06,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,17.67,70.7,24.8,8281.2222,94.6,5609.78,FB-015,2671.4422000000004,32.3
TRP-04619,2024-09-04,2024-09-05,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,18.18,72.7,1.3,11717.3736,108.75,6448.88,FB-015,5268.493600000001,45.0
TRP-04620,2024-09-04,2024-09-04,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,24.01,98.0,1.0,2646.8624,13.96,827.83,FB-015,1819.0324,68.7
TRP-04621,2024-09-05,2024-09-07,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.01,91.0,1.1,24002.3952,163.37,9687.84,FB-015,14314.555199999999,59.6
TRP-04622,2024-09-05,2024-09-05,delayed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,18.61,77.6,7.4,4564.6608,43.89,2602.68,FB-015,1961.9807999999998,43.0
TRP-04623,2024-09-05,2024-09-05,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,27.93,111.7,0.9,3079.0032,22.99,1363.31,FB-015,1715.6932000000002,55.7
TRP-04624,2024-09-05,2024-09-05,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.76,91.1,0.1,2509.0624,22.99,1363.31,FB-015,1145.7523999999999,45.7
TRP-04625,2024-09-05,2024-09-06,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.86,95.2,16.6,9050.274,89.62,5314.47,FB-015,3735.803999999999,41.3
TRP-04626,2024-09-06,2024-09-06,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.07,75.3,0.2,1945.0548,20.59,1220.99,FB-015,724.0647999999999,37.2
TRP-04627,2024-09-06,2024-09-06,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.68,100.7,0.9,5445.3952,48.5,2876.05,FB-015,2569.3451999999997,47.2
TRP-04628,2024-09-06,2024-09-07,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.52,90.1,0.1,22321.824,159.87,9480.29,FB-015,12841.534,57.5
TRP-04629,2024-09-06,2024-09-07,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.28,93.1,1.2,23075.136,159.87,9480.29,FB-015,13594.845999999998,58.9
TRP-04630,2024-09-07,2024-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,24.1,104.8,1.0,5317.424,43.46,2577.18,FB-015,2740.244,51.5
TRP-04631,2024-09-07,2024-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.83,96.9,0.2,5109.1824,50.86,3016.0,FB-015,2093.1823999999997,41.0
TRP-04632,2024-09-07,2024-09-08,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,20.54,87.4,1.7,8351.564,77.87,4617.69,FB-015,3733.8740000000007,44.7
TRP-04633,2024-09-07,2024-09-07,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,19.43,77.7,1.2,2091.4452,17.61,1044.27,FB-015,1047.1752000000001,50.1
TRP-04634,2024-09-07,2024-09-07,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,18.4,76.7,1.3,7208.384,49.42,2930.61,FB-015,4277.773999999999,59.3
TRP-04635,2024-09-07,2024-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,24.04,100.2,0.1,5304.1856,46.9,2781.17,FB-015,2523.0155999999997,47.6
TRP-04636,2024-09-07,2024-09-07,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.92,89.5,1.5,2359.4688,19.15,1135.59,FB-015,1223.8788000000002,51.9
TRP-04637,2024-09-07,2024-09-09,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.74,88.7,1.7,26077.5648,225.37,13364.44,FB-015,12713.1248,48.8
TRP-04638,2024-09-07,2024-09-07,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,25.31,101.2,1.7,2790.1744,16.75,993.27,FB-015,1796.9044,64.4
TRP-04639,2024-09-08,2024-09-08,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.17,92.7,0.1,7353.4629,65.87,3906.09,FB-015,3447.3729000000003,46.9
TRP-04640,2024-09-08,2024-09-08,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.62,96.4,0.6,8946.7836,43.45,2576.59,FB-015,6370.1936000000005,71.2
TRP-04641,2024-09-09,2024-09-09,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,22.91,104.1,1.5,2525.5984,13.88,823.08,FB-015,1702.5184,67.4
TRP-04642,2024-09-09,2024-09-10,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,18.19,82.7,23.8,7396.054,57.13,3387.81,FB-015,4008.244,54.2
TRP-04643,2024-09-09,2024-09-09,delayed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,22.08,102.7,5.1,2434.0992,23.62,1400.67,FB-015,1033.4292,42.5
TRP-04644,2024-09-09,2024-09-09,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,17.33,80.6,0.5,5809.8825,67.67,4012.83,FB-015,1797.0524999999998,30.9
TRP-04645,2024-09-09,2024-09-10,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.28,92.8,1.1,14743.5672,97.39,5775.23,FB-015,8968.3372,60.8
TRP-04646,2024-09-09,2024-09-09,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,27.6,115.0,1.6,3042.624,20.59,1220.99,FB-015,1821.6339999999998,59.9
TRP-04647,2024-09-09,2024-09-09,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.04,89.9,1.7,2429.6896,22.52,1335.44,FB-015,1094.2496,45.0
TRP-04648,2024-09-09,2024-09-10,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,wheat,267.0,267,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,21.07,89.6,1.4,14626.794,97.15,5760.99,FB-015,8865.804,60.6
TRP-04649,2024-09-09,2024-09-10,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,wheat,267.0,267,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.83,97.2,0.1,16097.4033,98.32,5830.38,FB-015,10267.0233,63.8
TRP-04650,2024-09-10,2024-09-10,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-05,Ігор Шевченко,0.13,17.49,74.4,1.1,5863.5225,54.22,3215.25,FB-015,2648.2725,45.2
TRP-04651,2024-09-10,2024-09-10,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.04,98.0,0.0,2539.9296,18.92,1121.96,FB-015,1417.9696,55.8
TRP-04652,2024-09-10,2024-09-10,delayed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,19.82,82.6,6.4,6437.9324,58.38,3461.93,FB-015,2976.0024,46.2
TRP-04653,2024-09-10,2024-09-11,delayed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,23.44,97.7,5.8,15833.9544,111.82,6630.93,FB-015,9203.0244,58.1
TRP-04654,2024-09-10,2024-09-11,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.07,87.8,1.2,8567.062,89.62,5314.47,FB-015,3252.5919999999996,38.0
TRP-04655,2024-09-10,2024-09-11,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,21.69,88.5,0.6,13979.6388,90.59,5371.99,FB-015,8607.6488,61.6
TRP-04656,2024-09-10,2024-09-11,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.21,88.9,0.6,14697.2454,79.26,4700.12,FB-015,9997.1254,68.0
TRP-04657,2024-09-11,2024-09-11,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-01,DAF,XF 105,22.0,2015,DRV-09,Василь Кравець,0.13,21.52,97.8,1.0,8430.6752,41.77,2476.96,FB-015,5953.7152,70.6
TRP-04658,2024-09-11,2024-09-12,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,15.67,72.9,0.5,7343.9022,97.18,5762.77,FB-015,1581.1322,21.5
TRP-04659,2024-09-11,2024-09-12,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.26,88.6,0.0,8644.316,84.72,5023.9,FB-015,3620.416000000001,41.9
TRP-04660,2024-09-11,2024-09-12,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.35,93.1,1.0,15097.6485,105.7,6268.01,FB-015,8829.6385,58.5
TRP-04661,2024-09-11,2024-09-13,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,23.26,96.9,1.2,28043.1864,239.81,14220.73,FB-015,13822.4564,49.3
TRP-04662,2024-09-11,2024-09-12,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.37,89.5,0.2,22173.144,152.07,9017.75,FB-015,13155.394,59.3
TRP-04663,2024-09-12,2024-09-13,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,21.12,98.2,0.1,14661.504,121.25,7190.12,FB-015,7471.384000000001,51.0
TRP-04664,2024-09-12,2024-09-12,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,24.36,103.7,1.2,2685.4464,18.92,1121.96,FB-015,1563.4863999999998,58.2
TRP-04665,2024-09-12,2024-09-14,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.76,90.7,0.3,26101.5552,239.81,14220.73,FB-015,11880.8252,45.5
TRP-04666,2024-09-12,2024-09-12,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,20.55,85.6,0.2,2212.002,21.78,1291.55,FB-015,920.452,41.6
TRP-04667,2024-09-12,2024-09-12,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,19.44,81.0,0.5,6314.5008,62.4,3700.32,FB-015,2614.1807999999996,41.4
TRP-04668,2024-09-12,2024-09-13,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,22.79,91.2,1.4,15081.0546,79.26,4700.12,FB-015,10380.9346,68.8
TRP-04669,2024-09-13,2024-09-14,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,24.19,100.8,7.0,16007.4906,97.39,5775.23,FB-015,10232.2606,63.9
TRP-04670,2024-09-13,2024-09-13,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,18.76,75.1,0.3,2019.3264,17.61,1044.27,FB-015,975.0563999999999,48.3
TRP-04671,2024-09-13,2024-09-14,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.8,90.8,1.3,22122.64,131.08,7773.04,FB-015,14349.599999999999,64.9
TRP-04672,2024-09-13,2024-09-13,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,18.8,76.7,0.2,4611.264,41.24,2365.94,"FB-015,FB-016",2245.324,48.7
TRP-04673,2024-09-13,2024-09-14,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-06,Микола Ткаченко,0.12,24.51,100.0,1.7,16219.2474,90.59,5181.75,FB-016,11037.4974,68.1
TRP-04674,2024-09-13,2024-09-13,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,17.87,72.9,0.5,5990.9175,52.41,2997.85,FB-016,2993.0674999999997,50.0
TRP-04675,2024-09-13,2024-09-14,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,18.09,72.4,0.1,18357.732,152.07,8698.4,FB-016,9659.332,52.6
TRP-04676,2024-09-14,2024-09-14,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,22.98,104.5,0.2,7293.1626,52.74,3016.73,FB-016,4276.4326,58.6
TRP-04677,2024-09-14,2024-09-15,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,18.15,78.9,1.0,12599.73,103.62,5927.06,FB-016,6672.669999999999,53.0
TRP-04678,2024-09-14,2024-09-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,17.53,76.2,0.5,4515.728,43.46,2485.91,FB-016,2029.8180000000002,44.9
TRP-04679,2024-09-14,2024-09-16,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.44,88.8,34.0,24518.1888,155.01,8866.57,FB-016,15651.6188,63.8
TRP-04680,2024-09-14,2024-09-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.06,87.2,1.3,4920.3168,28.37,1622.76,FB-016,3297.5567999999994,67.0
TRP-04681,2024-09-14,2024-09-15,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.79,94.8,0.8,22112.492,119.55,6838.26,FB-016,15274.231999999998,69.1
TRP-04682,2024-09-14,2024-09-16,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-03,DAF,CF 85,21.5,2017,DRV-11,Тарас Гончар,0.13,18.6,86.5,1.5,22311.072,170.53,9754.32,FB-016,12556.752,56.3
TRP-04683,2024-09-14,2024-09-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,20.19,84.1,0.0,4952.2032,44.34,2536.25,FB-016,2415.9532,48.8
TRP-04684,2024-09-14,2024-09-15,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.77,78.2,11.0,19047.796,155.26,8880.87,FB-016,10166.925999999998,53.4
TRP-04685,2024-09-14,2024-09-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.03,85.8,0.6,5158.2384,48.5,2774.2,FB-016,2384.0384000000004,46.2
TRP-04686,2024-09-14,2024-09-16,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.8,97.2,0.5,28694.232,166.59,9528.95,FB-016,19165.282,66.8
TRP-04687,2024-09-14,2024-09-14,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,18.31,74.7,0.5,1970.8884,14.15,809.38,FB-016,1161.5084000000002,58.9
TRP-04688,2024-09-14,2024-09-14,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.12,98.4,0.9,7337.5944,54.22,3101.38,FB-016,4236.2144,57.7
TRP-04689,2024-09-14,2024-09-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,19.52,78.1,0.8,4787.8656,36.08,2063.78,FB-016,2724.0856,56.9
TRP-04690,2024-09-14,2024-09-15,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-12,Mercedes,Actros 1848,25.0,2021,DRV-12,Роман Мороз,0.13,23.43,93.7,1.1,15827.1993,86.02,4920.34,FB-016,10906.8593,68.9
TRP-04691,2024-09-15,2024-09-15,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,16.01,68.1,0.6,5367.3525,54.22,3101.38,FB-016,2265.9725,42.2
TRP-04692,2024-09-15,2024-09-15,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.56,98.2,1.7,9302.8368,39.97,2286.28,FB-016,7016.5567999999985,75.4
TRP-04693,2024-09-15,2024-09-15,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.83,103.3,1.0,8197.6671,65.87,3767.76,FB-016,4429.9071,54.0
